idx,매물ID,상세링크,error
932,41295642,https://fem.encar.com/cars/detail/41295642?advClickPosition=mweb_mhightlight_g82_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
933,41197970,https://fem.encar.com/cars/detail/41197970?advClickPosition=mweb_mhightlight_g83_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
934,41068751,https://fem.encar.com/cars/detail/41068751?advClickPosition=mweb_mhightlight_g84_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
935,41079241,https://fem.encar.com/cars/detail/41079241?advClickPosition=mweb_mhightlight_g85_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
936,41116892,https://fem.encar.com/cars/detail/41116892?advClickPosition=mweb_mhightlight_g86_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
937,41099081,https://fem.encar.com/cars/detail/41099081?advClickPosition=mweb_mhightlight_g87_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
938,41486084,https://fem.encar.com/cars/detail/41486084?advClickPosition=mweb_mhightlight_g88_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
939,41534065,https://fem.encar.com/cars/detail/41534065?advClickPosition=mweb_mhightlight_g89_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
940,41485328,https://fem.encar.com/cars/detail/41485328?advClickPosition=mweb_mhightlight_g90_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
941,41592223,https://fem.encar.com/cars/detail/41592223?advClickPosition=mweb_mhightlight_g91_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
942,41564510,https://fem.encar.com/cars/detail/41564510?advClickPosition=mweb_mhightlight_g92_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
943,40571897,https://fem.encar.com/cars/detail/40571897?advClickPosition=mweb_mhightlight_g93_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
944,41275350,https://fem.encar.com/cars/detail/41275350?advClickPosition=mweb_mhightlight_g94_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
945,41544661,https://fem.encar.com/cars/detail/41544661?advClickPosition=mweb_mhightlight_g95_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
946,41477553,https://fem.encar.com/cars/detail/41477553?advClickPosition=mweb_mhightlight_g96_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
947,41586835,https://fem.encar.com/cars/detail/41586835?advClickPosition=mweb_mhightlight_g97_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
948,41569588,https://fem.encar.com/cars/detail/41569588?advClickPosition=mweb_mhightlight_g98_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
949,40871604,https://fem.encar.com/cars/detail/40871604?advClickPosition=mweb_mhightlight_g99_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
950,41572718,https://fem.encar.com/cars/detail/41572718?advClickPosition=mweb_mhightlight_g100_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
951,41610877,https://fem.encar.com/cars/detail/41610877?advClickPosition=mweb_mhightlight_g101_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
952,41632576,https://fem.encar.com/cars/detail/41632576?advClickPosition=mweb_mhightlight_g102_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
953,41590042,https://fem.encar.com/cars/detail/41590042?advClickPosition=mweb_mhightlight_g103_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
954,41421407,https://fem.encar.com/cars/detail/41421407?advClickPosition=mweb_mhightlight_g104_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
955,41415372,https://fem.encar.com/cars/detail/41415372?advClickPosition=mweb_mhightlight_g105_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
956,41391169,https://fem.encar.com/cars/detail/41391169?advClickPosition=mweb_mhightlight_g106_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
957,40984784,https://fem.encar.com/cars/detail/40984784?advClickPosition=mweb_mhightlight_g107_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
958,41219718,https://fem.encar.com/cars/detail/41219718?advClickPosition=mweb_mhightlight_g108_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
959,37988993,https://fem.encar.com/cars/detail/37988993?advClickPosition=mweb_mhightlight_g109_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
960,41018221,https://fem.encar.com/cars/detail/41018221?advClickPosition=mweb_mhightlight_g110_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
961,41010658,https://fem.encar.com/cars/detail/41010658?advClickPosition=mweb_mhightlight_g111_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
962,40989820,https://fem.encar.com/cars/detail/40989820?advClickPosition=mweb_mhightlight_g112_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
963,40841005,https://fem.encar.com/cars/detail/40841005?advClickPosition=mweb_mhightlight_g113_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
964,40892396,https://fem.encar.com/cars/detail/40892396?advClickPosition=mweb_mhightlight_g114_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
965,40411357,https://fem.encar.com/cars/detail/40411357?advClickPosition=mweb_mhightlight_g115_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
966,41317096,https://fem.encar.com/cars/detail/41317096?advClickPosition=mweb_mhightlight_g116_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
967,41589925,https://fem.encar.com/cars/detail/41589925?advClickPosition=mweb_mhightlight_g117_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
968,41545581,https://fem.encar.com/cars/detail/41545581?advClickPosition=mweb_mhightlight_g118_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
969,41130427,https://fem.encar.com/cars/detail/41130427?advClickPosition=mweb_mhightlight_g119_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
970,41236781,https://fem.encar.com/cars/detail/41236781?advClickPosition=mweb_mhightlight_g120_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
971,41652617,https://fem.encar.com/cars/detail/41652617?advClickPosition=mweb_mhightlight_g121_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
972,41649705,https://fem.encar.com/cars/detail/41649705?advClickPosition=mweb_mhightlight_g122_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
973,41625922,https://fem.encar.com/cars/detail/41625922?advClickPosition=mweb_mhightlight_g123_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
974,41659798,https://fem.encar.com/cars/detail/41659798?advClickPosition=mweb_mhightlight_g124_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
975,41309157,https://fem.encar.com/cars/detail/41309157?advClickPosition=mweb_mhightlight_g125_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
976,41181979,https://fem.encar.com/cars/detail/41181979?advClickPosition=mweb_mhightlight_g126_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
977,41537860,https://fem.encar.com/cars/detail/41537860?advClickPosition=mweb_mhightlight_g127_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
978,41570597,https://fem.encar.com/cars/detail/41570597?advClickPosition=mweb_mhightlight_g128_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
979,41530123,https://fem.encar.com/cars/detail/41530123?advClickPosition=mweb_mhightlight_g129_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
980,40748269,https://fem.encar.com/cars/detail/40748269?advClickPosition=mweb_mhightlight_g130_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
981,40990076,https://fem.encar.com/cars/detail/40990076?advClickPosition=mweb_mhightlight_g131_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
982,40576545,https://fem.encar.com/cars/detail/40576545?advClickPosition=mweb_mhightlight_g132_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
983,40698175,https://fem.encar.com/cars/detail/40698175?advClickPosition=mweb_mhightlight_g133_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
984,41584596,https://fem.encar.com/cars/detail/41584596?advClickPosition=mweb_mhightlight_g134_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
985,41643240,https://fem.encar.com/cars/detail/41643240?advClickPosition=mweb_mhightlight_g135_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
986,41632901,https://fem.encar.com/cars/detail/41632901?advClickPosition=mweb_mhightlight_g136_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
987,41630996,https://fem.encar.com/cars/detail/41630996?advClickPosition=mweb_mhightlight_g137_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
988,41652489,https://fem.encar.com/cars/detail/41652489?advClickPosition=mweb_mhightlight_g138_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
989,41642943,https://fem.encar.com/cars/detail/41642943?advClickPosition=mweb_mhightlight_g139_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
990,41039077,https://fem.encar.com/cars/detail/41039077?advClickPosition=mweb_mhightlight_g140_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
991,41395312,https://fem.encar.com/cars/detail/41395312?advClickPosition=mweb_mhightlight_g141_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
992,41348428,https://fem.encar.com/cars/detail/41348428?advClickPosition=mweb_mhightlight_g142_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
993,41156661,https://fem.encar.com/cars/detail/41156661?advClickPosition=mweb_mhightlight_g143_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
994,41382527,https://fem.encar.com/cars/detail/41382527?advClickPosition=mweb_mhightlight_g144_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
995,41370903,https://fem.encar.com/cars/detail/41370903?advClickPosition=mweb_mhightlight_g145_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
996,41302056,https://fem.encar.com/cars/detail/41302056?advClickPosition=mweb_mhightlight_g146_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
997,41275694,https://fem.encar.com/cars/detail/41275694?advClickPosition=mweb_mhightlight_g147_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
998,41214787,https://fem.encar.com/cars/detail/41214787?advClickPosition=mweb_mhightlight_g148_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
999,41146996,https://fem.encar.com/cars/detail/41146996?advClickPosition=mweb_mhightlight_g149_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
1000,39893609,https://fem.encar.com/cars/detail/39893609?advClickPosition=mweb_mhightlight_g150_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
